community_area,year,homicide_count,homicide_arrests,homicide_domestic,shooting_count,shooting_arrests,shooting_domestic,pop_total,pop_age_0_17,pop_age_18_29,pop_age_30_39,pop_age_40_49,pop_age_50_59,pop_age_60_69,business_license_count,unique_business_types,pct_housing_crowded,pct_below_poverty,pct_unemployed,pct_without_hs_diploma,per_capita_income,hardship_index,homicide_arrest_rate,shooting_arrest_rate,homicides_per_10k,shootings_per_10k
28,2022,18.0,5.0,1.0,487.0,154.0,31.0,11073.0,870.0,3293.0,4199.0,1510.0,726.0,308.0,0.0,0.0,3.8,20.6,10.7,9.6,44689.0,15.0,0.2777777777777778,0.3162217659137577,16.25575724735844,439.8085433035311
28,2023,16.0,2.0,0.0,641.0,149.0,30.0,11073.0,870.0,3293.0,4199.0,1510.0,726.0,308.0,559.0,22.0,3.8,20.6,10.7,9.6,44689.0,15.0,0.125,0.23244929797191888,14.449561997651946,578.8855775309311
28,2024,15.0,6.0,1.0,530.0,161.0,31.0,11073.0,870.0,3293.0,4199.0,1510.0,726.0,308.0,1525.0,30.0,3.8,20.6,10.7,9.6,44689.0,15.0,0.4,0.30377358490566037,13.5464643727987,478.64174117222075
28,2025,5.0,2.0,1.0,320.0,114.0,14.0,11073.0,870.0,3293.0,4199.0,1510.0,726.0,308.0,851.0,35.0,3.8,20.6,10.7,9.6,44689.0,15.0,0.4,0.35625,4.515488124266233,288.9912399530389
29,2012,19.0,14.0,3.0,542.0,159.0,30.0,77352.0,20412.0,14022.0,11283.0,9656.0,8521.0,6635.0,0.0,0.0,7.4,43.1,21.2,27.6,12034.0,87.0,0.7368421052631579,0.2933579335793358,2.4563036508429,70.06929361878167
29,2013,16.0,6.0,3.0,404.0,134.0,20.0,77352.0,20412.0,14022.0,11283.0,9656.0,8521.0,6635.0,0.0,0.0,7.4,43.1,21.2,27.6,12034.0,87.0,0.375,0.3316831683168317,2.068466232288758,52.22877236529114
29,2014,11.0,3.0,1.0,400.0,134.0,33.0,77352.0,20412.0,14022.0,11283.0,9656.0,8521.0,6635.0,0.0,0.0,7.4,43.1,21.2,27.6,12034.0,87.0,0.2727272727272727,0.335,1.422070534698521,51.711655807218946
29,2015,23.0,10.0,1.0,515.0,184.0,31.0,77352.0,20412.0,14022.0,11283.0,9656.0,8521.0,6635.0,0.0,0.0,7.4,43.1,21.2,27.6,12034.0,87.0,0.43478260869565216,0.3572815533980582,2.973420208915089,66.5787568517944
29,2016,33.0,9.0,2.0,734.0,211.0,42.0,77352.0,20412.0,14022.0,11283.0,9656.0,8521.0,6635.0,0.0,0.0,7.4,43.1,21.2,27.6,12034.0,87.0,0.2727272727272727,0.28746594005449594,4.266211604095563,94.89088840624677
29,2017,43.0,15.0,4.0,819.0,349.0,35.0,77352.0,20412.0,14022.0,11283.0,9656.0,8521.0,6635.0,0.0,0.0,7.4,43.1,21.2,27.6,12034.0,87.0,0.3488372093023256,0.4261294261294261,5.5590029992760375,105.87961526528079
29,2018,32.0,13.0,4.0,734.0,327.0,58.0,77352.0,20412.0,14022.0,11283.0,9656.0,8521.0,6635.0,0.0,0.0,7.4,43.1,21.2,27.6,12034.0,87.0,0.40625,0.44550408719346046,4.136932464577516,94.89088840624677
29,2019,24.0,7.0,1.0,740.0,345.0,42.0,77352.0,20412.0,14022.0,11283.0,9656.0,8521.0,6635.0,0.0,0.0,7.4,43.1,21.2,27.6,12034.0,87.0,0.2916666666666667,0.46621621621621623,3.1026993484331364,95.66656324335504
29,2020,40.0,16.0,3.0,891.0,387.0,58.0,77352.0,20412.0,14022.0,11283.0,9656.0,8521.0,6635.0,0.0,0.0,7.4,43.1,21.2,27.6,12034.0,87.0,0.4,0.43434343434343436,5.171165580721895,115.18771331058021
29,2021,45.0,17.0,2.0,908.0,385.0,80.0,77352.0,20412.0,14022.0,11283.0,9656.0,8521.0,6635.0,0.0,0.0,7.4,43.1,21.2,27.6,12034.0,87.0,0.37777777777777777,0.42400881057268724,5.817561278312132,117.38545868238701
29,2022,28.0,11.0,0.0,860.0,402.0,66.0,77352.0,20412.0,14022.0,11283.0,9656.0,8521.0,6635.0,0.0,0.0,7.4,43.1,21.2,27.6,12034.0,87.0,0.39285714285714285,0.46744186046511627,3.6198159065053264,111.18005998552073
29,2023,28.0,7.0,1.0,821.0,319.0,78.0,77352.0,20412.0,14022.0,11283.0,9656.0,8521.0,6635.0,89.0,13.0,7.4,43.1,21.2,27.6,12034.0,87.0,0.25,0.38855054811205847,3.6198159065053264,106.13817354431688
29,2024,28.0,8.0,5.0,725.0,232.0,80.0,77352.0,20412.0,14022.0,11283.0,9656.0,8521.0,6635.0,203.0,16.0,7.4,43.1,21.2,27.6,12034.0,87.0,0.2857142857142857,0.32,3.6198159065053264,93.72737615058433
29,2025,7.0,2.0,2.0,409.0,209.0,50.0,77352.0,20412.0,14022.0,11283.0,9656.0,8521.0,6635.0,73.0,16.0,7.4,43.1,21.2,27.6,12034.0,87.0,0.2857142857142857,0.511002444987775,0.9049539766263316,52.87516806288138
30,2012,13.0,9.0,0.0,217.0,82.0,2.0,77352.0,20412.0,14022.0,11283.0,9656.0,8521.0,6635.0,0.0,0.0,15.2,30.699999999999996,15.8,54.8,10402.0,96.0,0.6923076923076923,0.3778801843317972,1.680628813734616,28.05357327541628
30,2013,10.0,7.0,3.0,209.0,65.0,7.0,77352.0,20412.0,14022.0,11283.0,9656.0,8521.0,6635.0,0.0,0.0,15.2,30.699999999999996,15.8,54.8,10402.0,96.0,0.7,0.31100478468899523,1.2927913951804737,27.019340159271902
30,2014,14.0,6.0,0.0,187.0,66.0,5.0,77352.0,20412.0,14022.0,11283.0,9656.0,8521.0,6635.0,0.0,0.0,15.2,30.699999999999996,15.8,54.8,10402.0,96.0,0.42857142857142855,0.35294117647058826,1.8099079532526632,24.17519908987486
30,2015,13.0,2.0,0.0,241.0,83.0,5.0,77352.0,20412.0,14022.0,11283.0,9656.0,8521.0,6635.0,0.0,0.0,15.2,30.699999999999996,15.8,54.8,10402.0,96.0,0.15384615384615385,0.34439834024896265,1.680628813734616,31.156272623849418
30,2016,18.0,5.0,0.0,339.0,83.0,11.0,77352.0,20412.0,14022.0,11283.0,9656.0,8521.0,6635.0,0.0,0.0,15.2,30.699999999999996,15.8,54.8,10402.0,96.0,0.2777777777777778,0.2448377581120944,2.3270245113248524,43.825628296618056
30,2017,7.0,1.0,0.0,340.0,138.0,5.0,77352.0,20412.0,14022.0,11283.0,9656.0,8521.0,6635.0,0.0,0.0,15.2,30.699999999999996,15.8,54.8,10402.0,96.0,0.14285714285714285,0.40588235294117647,0.9049539766263316,43.954907436136104
30,2018,8.0,3.0,0.0,377.0,161.0,13.0,77352.0,20412.0,14022.0,11283.0,9656.0,8521.0,6635.0,0.0,0.0,15.2,30.699999999999996,15.8,54.8,10402.0,96.0,0.375,0.4270557029177719,1.034233116144379,48.73823559830385
30,2019,14.0,2.0,0.0,366.0,159.0,4.0,77352.0,20412.0,14022.0,11283.0,9656.0,8521.0,6635.0,0.0,0.0,15.2,30.699999999999996,15.8,54.8,10402.0,96.0,0.14285714285714285,0.4344262295081967,1.8099079532526632,47.31616506360533
30,2020,22.0,1.0,0.0,441.0,205.0,14.0,77352.0,20412.0,14022.0,11283.0,9656.0,8521.0,6635.0,0.0,0.0,15.2,30.699999999999996,15.8,54.8,10402.0,96.0,0.045454545454545456,0.46485260770975056,2.844141069397042,57.01210052745889
30,2021,20.0,6.0,0.0,463.0,154.0,21.0,77352.0,20412.0,14022.0,11283.0,9656.0,8521.0,6635.0,0.0,0.0,15.2,30.699999999999996,15.8,54.8,10402.0,96.0,0.3,0.3326133909287257,2.5855827903609474,59.85624159685593
30,2022,23.0,8.0,1.0,560.0,184.0,11.0,77352.0,20412.0,14022.0,11283.0,9656.0,8521.0,6635.0,1.0,1.0,15.2,30.699999999999996,15.8,54.8,10402.0,96.0,0.34782608695652173,0.32857142857142857,2.973420208915089,72.39631813010652
30,2023,12.0,5.0,2.0,652.0,163.0,15.0,77352.0,20412.0,14022.0,11283.0,9656.0,8521.0,6635.0,178.0,14.0,15.2,30.699999999999996,15.8,54.8,10402.0,96.0,0.4166666666666667,0.25,1.5513496742165682,84.2899989657669
30,2024,24.0,6.0,0.0,498.0,144.0,7.0,77352.0,20412.0,14022.0,11283.0,9656.0,8521.0,6635.0,634.0,23.0,15.2,30.699999999999996,15.8,54.8,10402.0,96.0,0.25,0.2891566265060241,3.1026993484331364,64.38101147998759
30,2025,3.0,1.0,1.0,213.0,92.0,9.0,77352.0,20412.0,14022.0,11283.0,9656.0,8521.0,6635.0,206.0,19.0,15.2,30.699999999999996,15.8,54.8,10402.0,96.0,0.3333333333333333,0.431924882629108,0.38783741855414205,27.536456717344088
31,2012,7.0,6.0,1.0,112.0,33.0,1.0,83689.0,15392.0,19489.0,16442.0,10590.0,9000.0,7655.0,0.0,0.0,9.6,25.8,15.8,40.7,16444.0,76.0,0.8571428571428571,0.29464285714285715,0.836430116263786,13.382881860220577
31,2013,6.0,3.0,2.0,88.0,31.0,4.0,83689.0,15392.0,19489.0,16442.0,10590.0,9000.0,7655.0,0.0,0.0,9.6,25.8,15.8,40.7,16444.0,76.0,0.5,0.3522727272727273,0.7169400996546739,10.515121461601883
31,2014,2.0,1.0,0.0,99.0,23.0,0.0,83689.0,15392.0,19489.0,16442.0,10590.0,9000.0,7655.0,0.0,0.0,9.6,25.8,15.8,40.7,16444.0,76.0,0.5,0.23232323232323232,0.2389800332182246,11.82951164430212
31,2015,4.0,3.0,0.0,123.0,39.0,1.0,83689.0,15392.0,19489.0,16442.0,10590.0,9000.0,7655.0,0.0,0.0,9.6,25.8,15.8,40.7,16444.0,76.0,0.75,0.3170731707317073,0.4779600664364492,14.697272042920813
31,2016,11.0,3.0,1.0,166.0,35.0,4.0,83689.0,15392.0,19489.0,16442.0,10590.0,9000.0,7655.0,0.0,0.0,9.6,25.8,15.8,40.7,16444.0,76.0,0.2727272727272727,0.21084337349397592,1.3143901827002353,19.835342757112645
31,2017,7.0,4.0,0.0,179.0,59.0,5.0,83689.0,15392.0,19489.0,16442.0,10590.0,9000.0,7655.0,0.0,0.0,9.6,25.8,15.8,40.7,16444.0,76.0,0.5714285714285714,0.329608938547486,0.836430116263786,21.3887129730311
31,2018,1.0,0.0,0.0,138.0,43.0,4.0,83689.0,15392.0,19489.0,16442.0,10590.0,9000.0,7655.0,0.0,0.0,9.6,25.8,15.8,40.7,16444.0,76.0,0.0,0.3115942028985507,0.1194900166091123,16.489622292057497
31,2019,6.0,2.0,0.0,132.0,58.0,0.0,83689.0,15392.0,19489.0,16442.0,10590.0,9000.0,7655.0,0.0,0.0,9.6,25.8,15.8,40.7,16444.0,76.0,0.3333333333333333,0.4393939393939394,0.7169400996546739,15.772682192402826
31,2020,10.0,3.0,0.0,181.0,52.0,3.0,83689.0,15392.0,19489.0,16442.0,10590.0,9000.0,7655.0,0.0,0.0,9.6,25.8,15.8,40.7,16444.0,76.0,0.3,0.287292817679558,1.194900166091123,21.627693006249327
31,2021,11.0,1.0,0.0,216.0,49.0,7.0,83689.0,15392.0,19489.0,16442.0,10590.0,9000.0,7655.0,0.0,0.0,9.6,25.8,15.8,40.7,16444.0,76.0,0.09090909090909091,0.22685185185185186,1.3143901827002353,25.80984358756826
31,2022,9.0,3.0,0.0,280.0,77.0,13.0,83689.0,15392.0,19489.0,16442.0,10590.0,9000.0,7655.0,0.0,0.0,9.6,25.8,15.8,40.7,16444.0,76.0,0.3333333333333333,0.275,1.0754101494820107,33.457204650551446
31,2023,7.0,0.0,0.0,404.0,71.0,6.0,83689.0,15392.0,19489.0,16442.0,10590.0,9000.0,7655.0,455.0,23.0,9.6,25.8,15.8,40.7,16444.0,76.0,0.0,0.17574257425742573,0.836430116263786,48.273966710081375
31,2024,9.0,2.0,0.0,216.0,87.0,5.0,83689.0,15392.0,19489.0,16442.0,10590.0,9000.0,7655.0,421.0,26.0,9.6,25.8,15.8,40.7,16444.0,76.0,0.2222222222222222,0.4027777777777778,1.0754101494820107,25.80984358756826
31,2025,1.0,0.0,0.0,89.0,33.0,10.0,83689.0,15392.0,19489.0,16442.0,10590.0,9000.0,7655.0,245.0,21.0,9.6,25.8,15.8,40.7,16444.0,76.0,0.0,0.3707865168539326,0.1194900166091123,10.634611478210994
32,2012,0.0,0.0,0.0,30.0,6.0,1.0,14804.0,999.0,5065.0,3739.0,1390.0,970.0,1515.0,0.0,0.0,1.5,14.7,5.700000000000001,3.1000000000000005,65526.0,3.0,0.0,0.2,0.0,20.26479329910835
32,2013,0.0,0.0,0.0,35.0,11.0,0.0,14804.0,999.0,5065.0,3739.0,1390.0,970.0,1515.0,0.0,0.0,1.5,14.7,5.700000000000001,3.1000000000000005,65526.0,3.0,0.0,0.3142857142857143,0.0,23.642258848959738
32,2014,1.0,1.0,0.0,32.0,9.0,1.0,14804.0,999.0,5065.0,3739.0,1390.0,970.0,1515.0,0.0,0.0,1.5,14.7,5.700000000000001,3.1000000000000005,65526.0,3.0,1.0,0.28125,0.6754931099702782,21.615779519048903
32,2015,2.0,2.0,1.0,48.0,13.0,2.0,14804.0,999.0,5065.0,3739.0,1390.0,970.0,1515.0,0.0,0.0,1.5,14.7,5.700000000000001,3.1000000000000005,65526.0,3.0,1.0,0.2708333333333333,1.3509862199405565,32.42366927857336
32,2016,2.0,1.0,0.0,86.0,14.0,0.0,14804.0,999.0,5065.0,3739.0,1390.0,970.0,1515.0,0.0,0.0,1.5,14.7,5.700000000000001,3.1000000000000005,65526.0,3.0,0.5,0.16279069767441862,1.3509862199405565,58.09240745744393
32,2017,0.0,0.0,0.0,87.0,20.0,1.0,14804.0,999.0,5065.0,3739.0,1390.0,970.0,1515.0,0.0,0.0,1.5,14.7,5.700000000000001,3.1000000000000005,65526.0,3.0,0.0,0.22988505747126436,0.0,58.76790056741421
32,2018,4.0,4.0,0.0,112.0,31.0,3.0,14804.0,999.0,5065.0,3739.0,1390.0,970.0,1515.0,0.0,0.0,1.5,14.7,5.700000000000001,3.1000000000000005,65526.0,3.0,1.0,0.2767857142857143,2.701972439881113,75.65522831667117
32,2019,2.0,1.0,0.0,78.0,32.0,1.0,14804.0,999.0,5065.0,3739.0,1390.0,970.0,1515.0,0.0,0.0,1.5,14.7,5.700000000000001,3.1000000000000005,65526.0,3.0,0.5,0.41025641025641024,1.3509862199405565,52.68846257768171
32,2020,5.0,4.0,0.0,167.0,102.0,5.0,14804.0,999.0,5065.0,3739.0,1390.0,970.0,1515.0,0.0,0.0,1.5,14.7,5.700000000000001,3.1000000000000005,65526.0,3.0,0.8,0.6107784431137725,3.3774655498513915,112.80734936503647
32,2021,4.0,2.0,0.0,192.0,104.0,8.0,14804.0,999.0,5065.0,3739.0,1390.0,970.0,1515.0,0.0,0.0,1.5,14.7,5.700000000000001,3.1000000000000005,65526.0,3.0,0.5,0.5416666666666666,2.701972439881113,129.69467711429343
32,2021,4.0,2.0,0.0,192.0,104.0,8.0,1142.0,119.0,163.0,658.0,67.0,95.0,33.0,0.0,0.0,1.5,14.7,5.700000000000001,3.1000000000000005,65526.0,3.0,0.5,0.5416666666666666,35.02626970227671,1681.260945709282
32,2021,4.0,2.0,0.0,192.0,104.0,8.0,1275.0,33.0,399.0,266.0,81.0,196.0,191.0,0.0,0.0,1.5,14.7,5.700000000000001,3.1000000000000005,65526.0,3.0,0.5,0.5416666666666666,31.372549019607842,1505.8823529411764
32,2021,4.0,2.0,0.0,192.0,104.0,8.0,687.0,6.0,335.0,122.0,38.0,74.0,61.0,0.0,0.0,1.5,14.7,5.700000000000001,3.1000000000000005,65526.0,3.0,0.5,0.5416666666666666,58.22416302765648,2794.759825327511
32,2021,4.0,2.0,0.0,192.0,104.0,8.0,3298.0,121.0,790.0,1202.0,367.0,478.0,184.0,0.0,0.0,1.5,14.7,5.700000000000001,3.1000000000000005,65526.0,3.0,0.5,0.5416666666666666,12.12856276531231,582.1710127349909
32,2022,9.0,5.0,0.0,248.0,121.0,6.0,3298.0,121.0,790.0,1202.0,367.0,478.0,184.0,0.0,0.0,1.5,14.7,5.700000000000001,3.1000000000000005,65526.0,3.0,0.5555555555555556,0.4879032258064516,27.289266221952698,751.9708914493632
32,2023,5.0,3.0,1.0,254.0,113.0,5.0,3298.0,121.0,790.0,1202.0,367.0,478.0,184.0,510.0,16.0,1.5,14.7,5.700000000000001,3.1000000000000005,65526.0,3.0,0.6,0.4448818897637795,15.16070345664039,770.1637355973318
32,2024,4.0,3.0,0.0,250.0,142.0,6.0,3298.0,121.0,790.0,1202.0,367.0,478.0,184.0,2215.0,30.0,1.5,14.7,5.700000000000001,3.1000000000000005,65526.0,3.0,0.75,0.568,12.12856276531231,758.0351728320194
32,2025,0.0,0.0,0.0,136.0,90.0,3.0,3298.0,121.0,790.0,1202.0,367.0,478.0,184.0,986.0,26.0,1.5,14.7,5.700000000000001,3.1000000000000005,65526.0,3.0,0.0,0.6617647058823529,0.0,412.37113402061857
33,2012,1.0,1.0,0.0,26.0,10.0,1.0,32077.0,2841.0,9038.0,8714.0,3740.0,3127.0,2539.0,0.0,0.0,1.3000000000000005,13.8,4.9,7.4,59077.0,7.0,1.0,0.38461538461538464,0.3117498519188203,8.105496149889328
33,2013,1.0,0.0,0.0,9.0,4.0,0.0,32077.0,2841.0,9038.0,8714.0,3740.0,3127.0,2539.0,0.0,0.0,1.3000000000000005,13.8,4.9,7.4,59077.0,7.0,0.0,0.4444444444444444,0.3117498519188203,2.8057486672693828
33,2014,0.0,0.0,0.0,23.0,8.0,0.0,32077.0,2841.0,9038.0,8714.0,3740.0,3127.0,2539.0,0.0,0.0,1.3000000000000005,13.8,4.9,7.4,59077.0,7.0,0.0,0.34782608695652173,0.0,7.170246594132868
33,2015,2.0,1.0,1.0,46.0,12.0,0.0,32077.0,2841.0,9038.0,8714.0,3740.0,3127.0,2539.0,0.0,0.0,1.3000000000000005,13.8,4.9,7.4,59077.0,7.0,0.5,0.2608695652173913,0.6234997038376406,14.340493188265736
33,2016,4.0,4.0,1.0,37.0,7.0,0.0,32077.0,2841.0,9038.0,8714.0,3740.0,3127.0,2539.0,0.0,0.0,1.3000000000000005,13.8,4.9,7.4,59077.0,7.0,1.0,0.1891891891891892,1.2469994076752813,11.534744520996354
33,2017,0.0,0.0,0.0,47.0,7.0,2.0,32077.0,2841.0,9038.0,8714.0,3740.0,3127.0,2539.0,0.0,0.0,1.3000000000000005,13.8,4.9,7.4,59077.0,7.0,0.0,0.14893617021276595,0.0,14.652243040184556
33,2018,3.0,3.0,3.0,47.0,13.0,2.0,32077.0,2841.0,9038.0,8714.0,3740.0,3127.0,2539.0,0.0,0.0,1.3000000000000005,13.8,4.9,7.4,59077.0,7.0,1.0,0.2765957446808511,0.935249555756461,14.652243040184556
33,2019,1.0,1.0,0.0,41.0,10.0,4.0,32077.0,2841.0,9038.0,8714.0,3740.0,3127.0,2539.0,0.0,0.0,1.3000000000000005,13.8,4.9,7.4,59077.0,7.0,1.0,0.24390243902439024,0.3117498519188203,12.781743928671634
33,2020,1.0,0.0,0.0,69.0,35.0,1.0,32077.0,2841.0,9038.0,8714.0,3740.0,3127.0,2539.0,0.0,0.0,1.3000000000000005,13.8,4.9,7.4,59077.0,7.0,0.0,0.5072463768115942,0.3117498519188203,21.510739782398606
33,2021,2.0,0.0,0.0,106.0,50.0,4.0,32077.0,2841.0,9038.0,8714.0,3740.0,3127.0,2539.0,0.0,0.0,1.3000000000000005,13.8,4.9,7.4,59077.0,7.0,0.0,0.4716981132075472,0.6234997038376406,33.04548430339496
33,2022,8.0,4.0,1.0,126.0,64.0,7.0,32077.0,2841.0,9038.0,8714.0,3740.0,3127.0,2539.0,0.0,0.0,1.3000000000000005,13.8,4.9,7.4,59077.0,7.0,0.5,0.5079365079365079,2.4939988153505626,39.28048134177136
33,2023,6.0,2.0,1.0,134.0,69.0,6.0,32077.0,2841.0,9038.0,8714.0,3740.0,3127.0,2539.0,112.0,16.0,1.3000000000000005,13.8,4.9,7.4,59077.0,7.0,0.3333333333333333,0.5149253731343284,1.870499111512922,41.77448015712192
33,2024,2.0,0.0,0.0,121.0,79.0,5.0,32077.0,2841.0,9038.0,8714.0,3740.0,3127.0,2539.0,334.0,25.0,1.3000000000000005,13.8,4.9,7.4,59077.0,7.0,0.0,0.6528925619834711,0.6234997038376406,37.72173208217726
33,2025,2.0,1.0,0.0,97.0,62.0,6.0,32077.0,2841.0,9038.0,8714.0,3740.0,3127.0,2539.0,139.0,23.0,1.3000000000000005,13.8,4.9,7.4,59077.0,7.0,0.5,0.6391752577319587,0.6234997038376406,30.239735636125573
34,2012,2.0,1.0,0.0,29.0,6.0,3.0,53085.0,7072.0,10961.0,9848.0,5886.0,7332.0,6280.0,0.0,0.0,5.7,40.1,16.7,34.5,16148.0,82.0,0.5,0.20689655172413793,0.37675426203258927,5.462936799472544
34,2013,0.0,0.0,0.0,26.0,13.0,1.0,53085.0,7072.0,10961.0,9848.0,5886.0,7332.0,6280.0,0.0,0.0,5.7,40.1,16.7,34.5,16148.0,82.0,0.0,0.5,0.0,4.89780540642366
34,2014,1.0,1.0,0.0,35.0,9.0,0.0,53085.0,7072.0,10961.0,9848.0,5886.0,7332.0,6280.0,0.0,0.0,5.7,40.1,16.7,34.5,16148.0,82.0,1.0,0.2571428571428571,0.18837713101629464,6.593199585570312
34,2015,1.0,0.0,0.0,54.0,11.0,2.0,53085.0,7072.0,10961.0,9848.0,5886.0,7332.0,6280.0,0.0,0.0,5.7,40.1,16.7,34.5,16148.0,82.0,0.0,0.2037037037037037,0.18837713101629464,10.17236507487991
34,2016,2.0,2.0,0.0,51.0,8.0,1.0,53085.0,7072.0,10961.0,9848.0,5886.0,7332.0,6280.0,0.0,0.0,5.7,40.1,16.7,34.5,16148.0,82.0,1.0,0.1568627450980392,0.37675426203258927,9.607233681831024
34,2017,0.0,0.0,0.0,61.0,14.0,1.0,53085.0,7072.0,10961.0,9848.0,5886.0,7332.0,6280.0,0.0,0.0,5.7,40.1,16.7,34.5,16148.0,82.0,0.0,0.22950819672131148,0.0,11.491004991993972
34,2018,0.0,0.0,0.0,42.0,7.0,2.0,53085.0,7072.0,10961.0,9848.0,5886.0,7332.0,6280.0,0.0,0.0,5.7,40.1,16.7,34.5,16148.0,82.0,0.0,0.16666666666666666,0.0,7.911839502684374
34,2019,2.0,1.0,0.0,50.0,16.0,1.0,53085.0,7072.0,10961.0,9848.0,5886.0,7332.0,6280.0,0.0,0.0,5.7,40.1,16.7,34.5,16148.0,82.0,0.5,0.32,0.37675426203258927,9.41885655081473
34,2020,5.0,5.0,1.0,77.0,18.0,1.0,53085.0,7072.0,10961.0,9848.0,5886.0,7332.0,6280.0,0.0,0.0,5.7,40.1,16.7,34.5,16148.0,82.0,1.0,0.23376623376623376,0.941885655081473,14.505039088254685
34,2021,5.0,2.0,1.0,113.0,17.0,5.0,53085.0,7072.0,10961.0,9848.0,5886.0,7332.0,6280.0,0.0,0.0,5.7,40.1,16.7,34.5,16148.0,82.0,0.4,0.1504424778761062,0.941885655081473,21.28661580484129
34,2022,2.0,0.0,0.0,142.0,42.0,3.0,53085.0,7072.0,10961.0,9848.0,5886.0,7332.0,6280.0,0.0,0.0,5.7,40.1,16.7,34.5,16148.0,82.0,0.0,0.29577464788732394,0.37675426203258927,26.749552604313838
34,2023,1.0,0.0,0.0,110.0,23.0,2.0,53085.0,7072.0,10961.0,9848.0,5886.0,7332.0,6280.0,79.0,10.0,5.7,40.1,16.7,34.5,16148.0,82.0,0.0,0.20909090909090908,0.18837713101629464,20.72148441179241
34,2024,5.0,1.0,0.0,75.0,19.0,0.0,53085.0,7072.0,10961.0,9848.0,5886.0,7332.0,6280.0,258.0,19.0,5.7,40.1,16.7,34.5,16148.0,82.0,0.2,0.25333333333333335,0.941885655081473,14.128284826222096
34,2025,0.0,0.0,0.0,50.0,25.0,2.0,53085.0,7072.0,10961.0,9848.0,5886.0,7332.0,6280.0,102.0,16.0,5.7,40.1,16.7,34.5,16148.0,82.0,0.0,0.5,0.0,9.41885655081473
35,2012,0.0,0.0,0.0,72.0,23.0,7.0,53085.0,7072.0,10961.0,9848.0,5886.0,7332.0,6280.0,0.0,0.0,1.7999999999999998,29.600000000000005,18.2,14.300000000000002,23791.0,47.0,0.0,0.3194444444444444,0.0,13.563153433173213
35,2013,4.0,2.0,0.0,64.0,19.0,7.0,53085.0,7072.0,10961.0,9848.0,5886.0,7332.0,6280.0,0.0,0.0,1.7999999999999998,29.600000000000005,18.2,14.300000000000002,23791.0,47.0,0.5,0.296875,0.7535085240651785,12.056136385042857
35,2014,3.0,3.0,0.0,104.0,28.0,5.0,53085.0,7072.0,10961.0,9848.0,5886.0,7332.0,6280.0,0.0,0.0,1.7999999999999998,29.600000000000005,18.2,14.300000000000002,23791.0,47.0,1.0,0.2692307692307692,0.5651313930488838,19.59122162569464
35,2015,3.0,1.0,0.0,87.0,23.0,5.0,53085.0,7072.0,10961.0,9848.0,5886.0,7332.0,6280.0,0.0,0.0,1.7999999999999998,29.600000000000005,18.2,14.300000000000002,23791.0,47.0,0.3333333333333333,0.26436781609195403,0.5651313930488838,16.388810398417633
35,2016,4.0,4.0,2.0,129.0,26.0,5.0,53085.0,7072.0,10961.0,9848.0,5886.0,7332.0,6280.0,0.0,0.0,1.7999999999999998,29.600000000000005,18.2,14.300000000000002,23791.0,47.0,1.0,0.20155038759689922,0.7535085240651785,24.300649901102005
35,2017,3.0,2.0,1.0,85.0,26.0,2.0,53085.0,7072.0,10961.0,9848.0,5886.0,7332.0,6280.0,0.0,0.0,1.7999999999999998,29.600000000000005,18.2,14.300000000000002,23791.0,47.0,0.6666666666666666,0.3058823529411765,0.5651313930488838,16.01205613638504
35,2018,7.0,4.0,1.0,93.0,18.0,2.0,53085.0,7072.0,10961.0,9848.0,5886.0,7332.0,6280.0,0.0,0.0,1.7999999999999998,29.600000000000005,18.2,14.300000000000002,23791.0,47.0,0.5714285714285714,0.1935483870967742,1.3186399171140624,17.5190731845154
35,2019,3.0,0.0,0.0,118.0,36.0,6.0,53085.0,7072.0,10961.0,9848.0,5886.0,7332.0,6280.0,0.0,0.0,1.7999999999999998,29.600000000000005,18.2,14.300000000000002,23791.0,47.0,0.0,0.3050847457627119,0.5651313930488838,22.228501459922764
35,2020,3.0,0.0,0.0,170.0,55.0,9.0,53085.0,7072.0,10961.0,9848.0,5886.0,7332.0,6280.0,0.0,0.0,1.7999999999999998,29.600000000000005,18.2,14.300000000000002,23791.0,47.0,0.0,0.3235294117647059,0.5651313930488838,32.02411227277008
35,2021,7.0,1.0,0.0,174.0,56.0,12.0,53085.0,7072.0,10961.0,9848.0,5886.0,7332.0,6280.0,0.0,0.0,1.7999999999999998,29.600000000000005,18.2,14.300000000000002,23791.0,47.0,0.14285714285714285,0.3218390804597701,1.3186399171140624,32.777620796835265
35,2022,8.0,3.0,1.0,175.0,74.0,18.0,53085.0,7072.0,10961.0,9848.0,5886.0,7332.0,6280.0,0.0,0.0,1.7999999999999998,29.600000000000005,18.2,14.300000000000002,23791.0,47.0,0.375,0.4228571428571429,1.507017048130357,32.96599792785156
35,2023,8.0,3.0,0.0,200.0,84.0,16.0,53085.0,7072.0,10961.0,9848.0,5886.0,7332.0,6280.0,44.0,11.0,1.7999999999999998,29.600000000000005,18.2,14.300000000000002,23791.0,47.0,0.375,0.42,1.507017048130357,37.67542620325892
35,2024,9.0,3.0,3.0,192.0,80.0,13.0,53085.0,7072.0,10961.0,9848.0,5886.0,7332.0,6280.0,104.0,18.0,1.7999999999999998,29.600000000000005,18.2,14.300000000000002,23791.0,47.0,0.3333333333333333,0.4166666666666667,1.6953941791466516,36.168409155128565
